movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
457,373,3.0,846829901,0,1993,Thriller,"","",190,3.99,0.79,593,590,296,"","",8,1992,2.38,3.25,1.39,Thriller,Crime,Drama,Horror,Adventure
47,373,5.0,846829997,1,1995,Mystery,Thriller,"",203,3.98,0.92,253,110,318,480,356,21,1993,1.75,3.38,1.07,Drama,Thriller,Crime,Action,Horror
520,373,1.0,846830316,0,1993,Comedy,"","",69,3.13,1.07,16,111,594,6,648,75,1992,7.02,3.15,1.34,Drama,Thriller,Crime,Romance,Action
551,373,5.0,846830190,1,1993,Animation,Children,Fantasy,93,3.55,0.99,337,508,141,509,282,58,1993,1.54,3.07,1.28,Drama,Thriller,Crime,War,Romance
589,373,3.0,846829968,0,1991,Action,Sci-Fi,"",224,3.97,0.93,110,318,480,356,593,18,1993,1.79,3.33,1.08,Drama,Thriller,Crime,Action,Adventure
59315,25,4.0,1535470521,1,2008,Action,Adventure,Sci-Fi,94,3.82,0.84,68157,116797,2028,122916,91529,20,2004,11.95,4.83,0.37,Action,Adventure,Drama,Sci-Fi,War
648,373,4.0,846830246,1,1996,Action,Adventure,Mystery,162,3.54,0.90,265,25,235,551,337,66,1993,1.48,3.14,1.29,Drama,Thriller,Romance,Crime,War
95,373,2.0,846830128,0,1996,Action,Adventure,Thriller,84,3.02,1.01,509,282,266,50,32,48,1993,1.54,3.10,1.26,Drama,Thriller,Crime,War,Romance
1073,270,5.0,853918849,1,1971,Children,Comedy,Fantasy,119,3.87,0.92,58,608,36,376,62,23,1995,0.65,3.52,0.85,Drama,Thriller,Romance,Action,Adventure
1265,189,4.0,1439465112,1,1993,Comedy,Fantasy,Romance,143,3.94,0.85,79132,4993,7153,2762,5952,10,2000,5.77,4.20,0.35,Drama,Action,Adventure,Crime,Fantasy
1371,271,4.0,1234301711,1,1979,Adventure,Sci-Fi,"",45,3.04,0.96,1120,969,"","","",5,1974,26.77,3.30,0.67,Comedy,Romance,Adventure,War,Drama
140,270,3.0,853918942,0,1996,Drama,Romance,"",16,3.50,0.68,14,52,1073,58,608,31,1994,4.43,3.29,1.19,Drama,Thriller,Romance,Comedy,Action
1690,271,1.0,1234302555,0,1997,Action,Horror,Sci-Fi,45,2.92,1.00,1214,345,5902,5508,924,33,1987,14.64,3.18,0.69,Sci-Fi,Drama,Adventure,Comedy,Thriller
1994,271,3.5,1234301729,1,1982,Horror,Thriller,"",47,3.43,0.81,1371,1120,969,"","",7,1977,23.35,3.29,0.70,Adventure,Comedy,Sci-Fi,Romance,War
25,270,4.0,853918728,1,1995,Drama,Romance,"",76,3.62,1.12,736,17,780,32,"",5,1995,0.55,3.60,0.89,Thriller,Action,Sci-Fi,Romance,Adventure
2641,271,2.5,1234301763,0,1980,Action,Sci-Fi,"",49,3.02,0.89,3006,2021,1994,1371,1120,11,1981,19.17,3.32,0.64,Adventure,Sci-Fi,Thriller,Drama,Comedy
32,271,4.0,1234302161,1,1995,Mystery,Sci-Fi,Thriller,177,3.98,0.79,2288,2140,3006,2021,1994,17,1982,15.87,3.15,0.66,Adventure,Sci-Fi,Thriller,Horror,Drama
33794,189,3.5,1439465138,1,2005,Action,Crime,IMAX,116,3.86,0.83,68954,48516,2959,593,54286,16,2000,6.29,4.19,0.31,Drama,Crime,Action,Thriller,Adventure
356,189,4.0,1439465080,1,1994,Comedy,Drama,Romance,329,4.16,0.83,58559,527,2571,318,"",4,1998,6.86,4.38,0.48,Drama,Action,Crime,Sci-Fi,Thriller
43936,271,2.5,1234302181,0,2006,Crime,Thriller,"",9,3.00,0.50,32,2288,2140,3006,2021,19,1984,15.66,3.13,0.70,Sci-Fi,Thriller,Adventure,Horror,Drama
4466,271,3.0,1234302338,0,1988,Action,Crime,Drama,2,2.50,0.71,5508,924,32,2288,2140,25,1987,16.03,3.14,0.68,Sci-Fi,Adventure,Thriller,Drama,Comedy
52,270,4.0,853918850,1,1995,Comedy,Drama,Romance,28,3.46,0.87,1073,58,608,36,376,25,1994,4.92,3.52,0.92,Drama,Thriller,Romance,Comedy,Action
6,270,3.0,853918793,0,1995,Action,Crime,Thriller,102,3.95,0.82,62,1,25,736,17,15,1995,0.51,3.53,0.83,Romance,Thriller,Adventure,Drama,Action
62,270,5.0,853918728,1,1995,Drama,"","",80,3.71,1.05,1,25,736,17,780,9,1995,0.53,3.67,0.87,Romance,Thriller,Adventure,Action,Sci-Fi
6787,271,3.5,1234302610,1,1976,Drama,Thriller,"",27,4.02,0.45,1320,1200,1214,345,5902,36,1988,14.10,3.15,0.77,Sci-Fi,Adventure,Drama,Thriller,Horror
7,270,3.0,853918793,0,1995,Comedy,Romance,"",54,3.19,0.98,62,1,25,736,17,10,1995,0.53,3.80,0.92,Romance,Thriller,Adventure,Drama,Action
784,270,1.0,853918850,0,1996,Comedy,Thriller,"",54,2.81,1.18,52,1073,58,608,36,28,1994,4.65,3.39,1.03,Drama,Thriller,Romance,Comedy,Action
786,270,3.0,853918849,0,1996,Action,Drama,Thriller,64,3.11,1.04,608,36,376,62,1,20,1995,0.59,3.55,0.89,Thriller,Drama,Action,Romance,Adventure
924,271,4.0,1234302201,1,1968,Adventure,Drama,Sci-Fi,109,3.89,1.10,32,2288,2140,3006,2021,20,1985,16.01,3.10,0.70,Sci-Fi,Thriller,Adventure,Horror,Drama
969,271,4.0,1234301699,1,1951,Adventure,Comedy,Romance,34,3.97,1.01,"","","","","",3,1974,30.44,2.83,0.29,"","","","",""
100,297,1.0,900872461,0,1996,Drama,Thriller,"",14,2.79,0.70,288,482,2952,349,1047,53,1994,3.35,3.08,1.12,Thriller,Crime,Drama,Action,Mystery
101864,292,4.0,1421974468,1,2013,Action,Adventure,Sci-Fi,20,3.30,1.11,68793,46972,104841,106696,87869,100,1998,18.12,3.23,0.87,Action,Adventure,Thriller,Sci-Fi,Drama
102123,292,1.5,1421974644,0,2013,Action,Comedy,"",14,3.21,1.09,106002,103341,103772,86880,79293,100,2000,18.02,3.34,0.82,Action,Adventure,Thriller,Sci-Fi,IMAX
102445,292,4.0,1387893605,1,2013,Action,Adventure,Sci-Fi,27,3.69,0.90,103249,103141,91485,1035,2949,100,1996,18.67,3.25,0.87,Action,Adventure,Thriller,Drama,Sci-Fi
103339,292,3.0,1385677294,0,2013,Action,Drama,Thriller,6,2.92,1.20,91485,1035,2949,3633,3635,100,1995,18.48,3.31,0.86,Action,Adventure,Thriller,Drama,Comedy
103341,292,3.5,1421974633,1,2013,Action,Comedy,Sci-Fi,18,3.42,1.30,103772,86880,79293,102125,91542,100,2000,17.95,3.34,0.83,Action,Adventure,Thriller,Sci-Fi,IMAX
1047,297,4.0,900872143,1,1996,Action,Drama,Thriller,33,3.32,0.83,1343,293,319,1573,1732,30,1994,4.10,3.43,1.07,Thriller,Crime,Drama,Mystery,Action
106487,292,4.5,1453675869,1,2013,Action,Adventure,Sci-Fi,26,3.63,0.89,116823,108190,130490,100498,44199,100,2002,17.47,3.23,0.94,Action,Adventure,Thriller,Sci-Fi,IMAX
1089,233,2.5,1529333236,0,1992,Crime,Mystery,Thriller,131,4.20,0.79,106100,2571,177593,858,170705,56,2000,9.36,3.56,0.79,Drama,Crime,Comedy,Action,Romance
1097,292,4.5,1265679812,1,1982,Children,Drama,Sci-Fi,122,3.77,1.07,3527,8636,69844,3552,4830,100,1998,10.01,3.42,0.86,Action,Adventure,Drama,Thriller,Comedy
1101,292,4.0,1293562937,1,1986,Action,Romance,"",83,3.30,1.11,2001,59784,7720,4085,73017,100,1992,14.06,3.54,0.72,Action,Adventure,Comedy,Drama,Thriller
111,292,2.0,1265680159,0,1976,Crime,Drama,Thriller,104,4.11,0.82,5782,58559,30793,2915,5444,100,1994,13.76,3.48,0.79,Adventure,Action,Drama,Thriller,Comedy
111,297,3.0,900871829,0,1976,Crime,Drama,Thriller,104,4.11,0.82,866,50,593,1358,6,10,1993,2.55,4.00,0.82,Thriller,Crime,Mystery,Drama,Action
113345,292,1.5,1453675742,0,2015,Action,Adventure,Sci-Fi,2,2.00,0.71,100498,44199,112852,103253,8644,100,2001,17.80,3.25,0.92,Action,Adventure,Thriller,Sci-Fi,IMAX
115210,233,2.0,1520206302,0,2014,Action,Drama,War,13,3.77,0.78,50,60069,1258,593,4027,38,2000,8.66,3.57,0.70,Drama,Crime,Comedy,Romance,Adventure
1206,233,4.0,1529334133,1,1971,Crime,Drama,Sci-Fi,120,4.00,1.01,159817,1721,2997,92259,2762,88,2002,9.73,3.36,0.81,Drama,Crime,Comedy,Action,Thriller
1228,292,3.0,1265680114,0,1980,Drama,"","",40,4.19,0.80,58559,30793,2915,5444,6297,100,1995,13.69,3.50,0.80,Adventure,Action,Drama,Thriller,Comedy
122912,233,2.0,1536181594,0,2018,Action,Adventure,Sci-Fi,13,4.00,1.15,183897,8368,5418,7438,5989,100,2003,10.43,3.23,0.70,Drama,Crime,Thriller,Action,Adventure
1276,292,2.5,1265680013,0,1967,Drama,"","",57,4.27,0.62,30793,2915,5444,6297,1017,100,1996,12.80,3.52,0.81,Adventure,Action,Drama,Thriller,Comedy
130490,292,3.5,1453675779,1,2015,Action,Sci-Fi,Thriller,6,2.83,1.51,100498,44199,112852,103253,8644,100,2001,17.83,3.23,0.94,Action,Adventure,Thriller,Sci-Fi,IMAX
1608,297,3.0,900872180,0,1997,Action,Thriller,"",58,3.34,0.72,1047,1343,293,319,1573,31,1994,4.04,3.45,1.06,Thriller,Crime,Drama,Action,Mystery
161,297,2.0,900872237,0,1995,Drama,Thriller,War,103,3.64,0.88,482,2952,349,1047,1343,42,1994,3.63,3.29,1.07,Thriller,Crime,Drama,Action,Mystery
1617,297,4.0,900871829,1,1997,Crime,Film-Noir,Mystery,97,4.06,0.83,866,50,593,1358,6,11,1992,5.83,3.91,0.83,Thriller,Crime,Mystery,Drama,Action
166528,292,4.0,1483193709,1,2016,Action,Adventure,Fantasy,27,3.93,0.96,73321,135133,106487,116823,108190,100,2003,17.49,3.14,1.02,Action,Adventure,Sci-Fi,Thriller,IMAX
183011,233,1.5,1529333314,0,2018,Crime,Drama,Mystery,1,1.50,0.00,180031,106100,2571,177593,858,59,2001,9.66,3.53,0.78,Drama,Crime,Comedy,Action,Romance
19,292,1.5,1442099069,0,1995,Comedy,"","",88,2.73,1.06,112852,103253,8644,82169,90249,100,2000,17.93,3.30,0.88,Action,Adventure,Thriller,Sci-Fi,IMAX
2000,292,4.5,1140269605,1,1987,Action,Comedy,Crime,75,3.67,0.76,3916,8984,5400,5299,5349,73,1997,7.41,2.93,0.99,Adventure,Action,Sci-Fi,Children,Drama
2001,292,4.0,1293562924,1,1989,Action,Comedy,Crime,47,3.18,0.87,59784,7720,4085,73017,72998,100,1992,14.13,3.53,0.72,Action,Adventure,Comedy,Thriller,Drama
2027,292,1.0,1041613090,0,1998,Comedy,Crime,"",9,1.83,0.79,5349,4886,260,1210,1196,58,1996,7.99,3.00,0.99,Adventure,Action,Sci-Fi,Children,Fantasy
2028,233,4.0,1520206309,1,1998,Action,Drama,War,188,4.15,0.81,50,60069,1258,593,4027,39,2000,8.81,3.53,0.73,Drama,Crime,Comedy,Romance,Adventure
2054,233,2.0,1448816519,0,1989,Adventure,Children,Comedy,68,2.76,0.89,4027,1732,2706,367,4306,28,2001,8.29,3.66,0.65,Drama,Crime,Comedy,Romance,Fantasy
2278,292,4.0,1293563105,1,1998,Action,Crime,Thriller,43,3.52,0.98,2085,952,4901,77561,45517,100,1991,14.38,3.56,0.73,Action,Adventure,Drama,Comedy,Thriller
2296,233,2.0,1533296455,0,1998,Comedy,"","",10,2.10,1.07,3081,73017,74458,778,168266,100,2002,10.55,3.25,0.73,Drama,Crime,Thriller,Action,Adventure
2355,292,3.0,1016841630,0,1998,Adventure,Animation,Children,92,3.52,0.89,1221,858,3623,2761,4638,31,1995,8.95,2.94,1.12,Adventure,Drama,Action,Children,Animation
253,292,1.5,1293562503,0,1994,Drama,Horror,"",109,3.46,1.02,8665,5418,7153,5952,4993,100,1993,14.18,3.52,0.80,Adventure,Action,Drama,Thriller,Comedy
2701,292,3.0,1015374698,0,1999,Action,Comedy,Sci-Fi,53,2.21,0.98,3114,2762,3483,"","",7,1994,11.85,2.57,1.51,Children,Animation,Adventure,Horror,Mystery
2761,292,5.0,1015374932,1,1999,Adventure,Animation,Children,39,4.05,0.80,4638,2716,3113,4022,2987,21,1996,7.81,2.90,1.14,Action,Adventure,Mystery,Fantasy,Children
2828,292,1.0,1015374801,0,1999,Children,Comedy,"",2,1.50,0.71,3113,4022,2987,3114,2762,14,1996,8.75,3.00,1.18,Mystery,Fantasy,Children,Animation,Adventure
2949,292,4.0,1332678642,1,1962,Action,Adventure,Thriller,33,3.71,0.66,3633,3635,2991,7569,2376,100,1997,15.05,3.46,0.77,Action,Adventure,Thriller,Drama,Comedy
296,233,4.0,1448816239,1,1994,Comedy,Crime,Drama,307,4.20,0.95,64614,2329,86882,134853,4993,13,2003,7.30,3.85,0.59,Drama,Crime,Fantasy,Adventure,Action
296,292,3.0,990062598,0,1994,Comedy,Crime,Drama,307,4.20,0.95,318,380,349,733,2353,100,2001,15.73,3.25,1.05,Action,Adventure,Sci-Fi,Thriller,IMAX
2997,233,4.0,1529334032,1,1999,Comedy,Drama,Fantasy,99,3.95,0.90,92259,2762,44555,5952,6377,81,2003,10.06,3.36,0.83,Drama,Crime,Comedy,Action,Thriller
3033,292,2.0,1385677608,0,1987,Comedy,Sci-Fi,"",59,3.48,0.86,103141,91485,1035,2949,3633,100,1996,18.54,3.29,0.86,Action,Adventure,Thriller,Drama,Sci-Fi
30707,233,3.5,1448815836,1,2004,Drama,"","",52,3.85,0.81,63082,3147,318,"","",3,2000,7.09,4.17,0.76,Crime,Drama,Romance,"",""
3081,233,4.0,1532964947,1,1999,Fantasy,Horror,Mystery,62,3.48,0.91,73017,74458,778,168266,2324,100,2002,10.77,3.29,0.73,Drama,Crime,Thriller,Action,Adventure
32,292,2.0,1019516667,0,1995,Mystery,Sci-Fi,Thriller,177,3.98,0.79,4896,4232,1221,858,3623,46,1996,7.65,2.89,1.02,Adventure,Children,Action,Drama,Fantasy
33794,233,3.5,1529333683,1,2005,Action,Crime,IMAX,116,3.86,0.83,8961,81591,180031,106100,2571,73,2002,10.54,3.34,0.87,Drama,Crime,Comedy,Action,Thriller
3418,292,3.0,990062513,0,1991,Adventure,Crime,Drama,41,3.46,1.03,2353,2916,3256,457,494,100,2002,15.72,3.21,1.05,Action,Sci-Fi,Adventure,Thriller,IMAX
3421,292,4.0,1265679604,1,1978,Comedy,"","",62,3.69,1.10,8132,1610,3360,26614,69526,100,1999,8.67,3.30,0.92,Adventure,Action,Drama,Thriller,Comedy
3476,292,2.0,1015375411,0,1990,Horror,Mystery,"",26,3.56,1.12,1221,858,3623,2761,4638,27,1995,9.47,3.04,1.16,Adventure,Drama,Action,Children,Animation
349,292,4.0,990062537,1,1994,Action,Crime,Drama,110,3.60,0.78,733,2353,2916,3256,457,100,2002,15.72,3.23,1.04,Action,Sci-Fi,Adventure,Thriller,IMAX
3635,292,3.5,1332678624,1,1977,Action,Adventure,Thriller,18,3.44,0.92,2991,7569,2376,3639,7570,100,1998,14.64,3.44,0.77,Action,Adventure,Thriller,Drama,Comedy
3682,292,4.5,1265679667,1,1973,Action,Crime,Drama,5,3.70,1.20,8368,3505,3421,8132,1610,100,1998,9.17,3.35,0.91,Adventure,Action,Drama,Thriller,Comedy
3744,292,2.0,1017364566,0,2000,Action,Crime,Thriller,19,2.66,1.05,1221,858,3623,2761,4638,35,1995,8.49,2.94,1.06,Adventure,Drama,Action,Children,Animation
3745,292,3.0,1015374622,0,2000,Action,Adventure,Animation,29,3.41,0.68,2762,3483,"","","",4,1991,15.67,2.50,1.73,Horror,Mystery,Children,Drama,Animation
3751,233,3.0,1448816524,0,2000,Animation,Children,Comedy,78,3.55,0.85,4027,1732,2706,367,4306,29,2000,8.46,3.60,0.71,Drama,Crime,Comedy,Romance,Fantasy
3948,292,2.0,1219625173,0,2000,Comedy,"","",91,3.42,0.93,33493,2012,56174,2797,1136,100,1997,7.88,3.08,0.96,Adventure,Action,Comedy,Sci-Fi,Thriller
3977,233,3.0,1448816528,0,2000,Action,Comedy,"",72,2.72,1.03,4027,1732,2706,367,4306,30,2000,8.31,3.58,0.71,Drama,Crime,Comedy,Romance,Fantasy
4027,233,3.5,1448816506,1,2000,Adventure,Comedy,Crime,94,3.81,0.94,1732,2706,367,4306,1230,26,2001,8.54,3.73,0.59,Drama,Crime,Comedy,Romance,Fantasy
4306,292,4.0,1262376466,1,2001,Adventure,Animation,Children,170,3.87,0.92,69122,6377,68358,62081,63113,100,1999,8.22,3.19,0.94,Adventure,Action,Drama,Thriller,Comedy
44199,292,4.0,1442181612,1,2006,Crime,Drama,Thriller,40,3.80,0.99,112852,103253,8644,82169,90249,100,2000,17.94,3.27,0.89,Action,Adventure,Thriller,Sci-Fi,IMAX
45722,292,4.0,1306584101,1,2006,Action,Adventure,Fantasy,72,3.51,0.90,1608,3654,78893,71535,80463,100,1992,15.34,3.46,0.81,Action,Adventure,Comedy,Drama,Children
482,297,4.0,900872213,1,1994,Crime,Drama,Thriller,8,3.62,0.44,2952,349,1047,1343,293,40,1994,3.72,3.30,1.07,Thriller,Crime,Drama,Action,Mystery
48516,233,4.0,1530047149,1,2006,Crime,Drama,Thriller,107,4.25,0.69,49272,5956,2692,7371,4995,100,2001,10.73,3.26,0.74,Drama,Crime,Action,Thriller,Comedy
48780,233,3.0,1448816302,0,2006,Drama,Mystery,Sci-Fi,90,4.01,0.79,7361,296,64614,2329,86882,15,2003,7.21,3.93,0.62,Drama,Crime,Fantasy,Romance,Adventure
4899,292,3.0,1300574042,0,2001,Adventure,Comedy,Fantasy,8,2.19,0.96,80463,2011,2278,2085,952,100,1992,14.98,3.50,0.78,Action,Adventure,Comedy,Drama,Thriller
4901,292,4.0,1293563045,1,2001,Action,Crime,Drama,27,3.48,0.74,77561,45517,1396,2403,1907,100,1992,13.85,3.54,0.73,Action,Adventure,Drama,Comedy,Thriller
4995,233,3.5,1529334670,1,2001,Drama,Romance,"",123,4.00,0.77,1059,99114,1921,5995,112183,100,2001,10.79,3.31,0.76,Drama,Crime,Comedy,Action,Thriller
5299,292,4.0,1046391239,1,2002,Comedy,Romance,"",60,3.27,1.08,5349,4886,260,1210,1196,67,1997,7.56,2.88,1.01,Adventure,Action,Sci-Fi,Children,Fantasy
53464,292,3.0,1195948720,0,2007,Action,Adventure,Sci-Fi,20,2.58,0.67,55276,41569,53996,46530,2000,80,1998,7.56,2.99,1.00,Adventure,Action,Sci-Fi,Drama,Thriller
5480,292,3.0,1046391204,0,2002,Children,Comedy,"",5,2.60,1.71,5349,4886,260,1210,1196,66,1996,7.59,2.88,1.02,Adventure,Action,Sci-Fi,Children,Fantasy
5816,233,3.5,1533296501,1,2002,Adventure,Fantasy,"",102,3.60,0.93,3081,73017,74458,778,168266,100,2002,10.53,3.23,0.74,Drama,Crime,Action,Thriller,Adventure
58559,292,4.0,1265680017,1,2008,Action,Crime,Drama,149,4.24,0.72,30793,2915,5444,6297,1017,100,1996,13.12,3.50,0.81,Adventure,Action,Drama,Thriller,Comedy
589,292,4.0,973817064,1,1991,Action,Sci-Fi,"",224,3.97,0.93,3984,2028,1203,56775,103335,100,2005,15.91,3.08,1.03,Action,Adventure,Sci-Fi,IMAX,Thriller
592,292,3.5,1265680327,1,1989,Action,Crime,Thriller,189,3.43,0.77,60069,1207,5782,58559,30793,100,1994,14.17,3.48,0.81,Adventure,Action,Drama,Thriller,Comedy
608,233,4.0,1524781273,1,1996,Comedy,Crime,Drama,181,4.12,0.83,47,356,91529,58559,79132,49,2000,8.45,3.51,0.76,Drama,Crime,Comedy,Romance,Action
62,292,3.0,1293563062,0,1995,Drama,"","",80,3.71,1.05,952,4901,77561,45517,1396,100,1991,14.27,3.54,0.73,Action,Adventure,Drama,Comedy,Thriller
628,297,3.0,900872083,0,1996,Crime,Drama,Mystery,35,3.64,0.90,1573,1732,457,608,1617,22,1993,4.70,3.55,1.01,Thriller,Crime,Mystery,Drama,Action
63082,292,4.0,1234826879,1,2008,Crime,Drama,Romance,71,3.81,1.08,3147,364,50872,541,33493,100,1997,7.60,3.12,0.95,Adventure,Action,Drama,Sci-Fi,Thriller
6365,233,3.0,1529334082,0,2003,Action,Adventure,Sci-Fi,96,3.35,1.00,1721,2997,92259,2762,44555,85,2002,9.90,3.36,0.82,Drama,Crime,Comedy,Action,Thriller
648,233,3.0,1529334061,0,1996,Action,Adventure,Mystery,162,3.54,0.90,1721,2997,92259,2762,44555,84,2002,9.93,3.37,0.82,Drama,Crime,Comedy,Action,Thriller
68597,292,4.0,1323631767,1,1973,Action,Drama,Thriller,1,4.00,0.00,85414,84954,81845,87430,87232,100,1995,15.72,3.44,0.81,Action,Adventure,Comedy,Drama,Thriller
68954,292,4.0,1245511196,1,2009,Adventure,Animation,Children,105,4.00,0.82,63082,3147,364,50872,541,100,1997,7.74,3.13,0.95,Adventure,Action,Drama,Sci-Fi,Thriller
70286,292,2.0,1483193915,0,2009,Mystery,Sci-Fi,Thriller,65,3.78,0.99,102903,1278,115617,122900,119145,100,2003,17.74,3.18,1.03,Action,Adventure,Sci-Fi,Thriller,IMAX
707,297,3.0,900872295,0,1996,Crime,Drama,Thriller,21,2.88,1.00,482,2952,349,1047,1343,46,1994,3.55,3.15,1.13,Thriller,Crime,Drama,Action,Mystery
72998,292,4.0,1293562782,1,2009,Action,Adventure,Sci-Fi,97,3.60,1.07,33677,3836,2268,72641,76093,100,1993,14.05,3.53,0.73,Adventure,Action,Drama,Comedy,Thriller
73017,233,3.5,1532964931,1,2009,Action,Crime,Mystery,58,3.85,0.77,74458,778,168266,2324,364,100,2002,10.75,3.29,0.73,Drama,Crime,Thriller,Action,Adventure
7570,292,4.0,1332678602,1,1983,Action,Adventure,Thriller,8,3.31,0.88,2990,4005,3638,7573,2115,100,1998,14.21,3.44,0.77,Action,Adventure,Thriller,Drama,Comedy
78105,233,1.5,1533005197,0,2010,Action,Adventure,Fantasy,13,2.88,0.96,3081,73017,74458,778,168266,100,2002,10.48,3.28,0.72,Drama,Crime,Thriller,Action,Adventure
786,297,1.0,900872507,0,1996,Action,Drama,Thriller,64,3.11,1.04,288,482,2952,349,1047,56,1994,3.28,2.96,1.19,Thriller,Crime,Drama,Action,Mystery
80839,292,2.5,1323631640,0,2010,Adventure,Drama,"",1,2.50,0.00,84954,81845,87430,87232,86332,100,1994,15.60,3.46,0.81,Action,Adventure,Comedy,Drama,Thriller
83349,292,3.0,1421974526,0,2011,Action,Comedy,Crime,11,3.00,0.87,106072,94777,101864,68793,46972,100,1998,18.22,3.28,0.83,Action,Adventure,Thriller,Sci-Fi,Drama
8383,292,1.0,1362267999,0,2003,Comedy,Romance,"",1,1.00,0.00,1035,2949,3633,3635,2991,100,1995,18.47,3.34,0.83,Action,Adventure,Thriller,Drama,Comedy
84954,292,4.0,1323631533,1,2011,Romance,Sci-Fi,Thriller,21,3.17,0.95,81845,87430,87232,86332,8961,100,1994,15.77,3.44,0.82,Action,Adventure,Comedy,Drama,Children
86817,292,2.5,1324817948,0,2011,Comedy,Drama,Romance,2,3.25,1.06,88744,87306,2989,805,79091,100,1996,14.14,3.48,0.76,Action,Adventure,Thriller,Drama,Comedy
86882,233,3.5,1448815942,1,2011,Comedy,Fantasy,Romance,25,3.56,0.93,134853,4993,7153,2959,527,9,2001,6.83,4.06,0.46,Drama,Crime,Adventure,Fantasy,Action
87222,292,3.0,1421974490,0,2011,Action,Adventure,Animation,17,3.32,1.04,94777,101864,68793,46972,104841,100,1998,18.18,3.25,0.87,Action,Adventure,Thriller,Sci-Fi,Drama
88140,292,3.5,1323631857,1,2011,Action,Adventure,Sci-Fi,32,3.55,0.66,80489,49272,68597,85414,84954,100,1995,15.49,3.42,0.81,Action,Adventure,Drama,Comedy,Thriller
92259,233,3.5,1529334001,1,2011,Comedy,Drama,"",37,4.11,1.04,2762,44555,5952,6377,6874,80,2002,10.08,3.36,0.84,Drama,Crime,Comedy,Action,Thriller
93363,292,3.5,1421974650,1,2012,Action,Adventure,Sci-Fi,11,3.09,1.00,106002,103341,103772,86880,79293,100,2000,18.04,3.33,0.84,Action,Adventure,Thriller,Sci-Fi,IMAX
95167,292,3.0,1421974452,0,2012,Action,Adventure,Animation,30,3.47,0.98,68793,46972,104841,106696,87869,100,1998,18.10,3.23,0.87,Action,Adventure,Thriller,Sci-Fi,Drama
96020,233,3.0,1533296418,0,2011,Drama,"","",3,3.67,0.58,3081,73017,74458,778,168266,100,2002,10.53,3.25,0.73,Drama,Crime,Thriller,Action,Adventure
97923,292,2.0,1362267967,0,2012,Drama,"","",9,3.50,0.90,1035,2949,3633,3635,2991,100,1995,18.49,3.35,0.82,Action,Adventure,Thriller,Drama,Comedy
1005,288,1.0,978470575,0,1996,Children,Comedy,"",8,2.19,0.96,551,588,1032,1023,595,100,1982,16.24,2.80,0.83,Adventure,Children,Musical,Drama,Animation
1019,288,3.0,976139342,0,1954,Adventure,Drama,Sci-Fi,17,3.47,0.89,2529,3471,589,1206,924,100,1981,9.09,2.84,0.99,Action,Horror,Drama,Sci-Fi,Thriller
1030,288,3.0,978468237,0,1977,Adventure,Animation,Children,15,2.77,0.73,1017,590,2099,3168,3494,100,1980,15.70,2.97,0.94,Drama,Adventure,Action,Romance,Comedy
1073,135,5.0,1009693290,1,1971,Children,Comedy,Fantasy,119,3.87,0.92,1259,260,3996,919,3704,100,1992,7.97,3.64,0.97,Action,Comedy,Adventure,Thriller,Drama
1077,135,4.0,1009694118,1,1973,Comedy,Sci-Fi,"",28,3.75,0.71,2409,1214,858,1954,4085,100,1988,8.59,3.81,0.90,Action,Drama,Adventure,Comedy,Thriller
1078,156,3.0,946799057,0,1971,Comedy,War,"",11,3.41,1.02,1224,969,1217,5060,750,100,1976,20.68,3.96,0.98,Drama,Crime,Comedy,Thriller,Romance
1089,156,4.0,1106854501,1,1992,Crime,Mystery,Thriller,131,4.20,0.79,1225,4914,5712,5637,6658,39,1985,20.18,3.46,0.70,Drama,Romance,Crime,Comedy,Thriller
1125,288,4.0,976120241,1,1975,Comedy,Crime,"",24,3.69,0.84,3363,3671,3836,3396,1080,100,1986,6.60,3.05,1.07,Comedy,Sci-Fi,Adventure,Drama,Fantasy
1136,156,5.0,939854531,1,1975,Adventure,Comedy,Fantasy,136,4.16,0.91,945,910,947,1292,1923,100,1984,19.48,3.83,0.84,Drama,Comedy,Romance,Adventure,Crime
1148,288,4.0,1071523220,1,1993,Animation,Children,Comedy,56,4.04,1.03,5989,6059,5445,6534,1356,100,1988,15.22,3.54,0.45,Comedy,Drama,Adventure,Action,Sci-Fi
1162,156,3.0,939854008,0,1972,Comedy,Drama,"",1,3.00,0.00,910,947,1292,1923,1288,100,1985,18.87,3.83,0.82,Drama,Comedy,Romance,Adventure,Thriller
1172,156,4.0,939853418,1,1989,Drama,"","",34,4.16,1.03,898,2349,1234,1965,34,100,1987,16.14,3.80,0.80,Drama,Comedy,Romance,Adventure,Thriller
1179,156,5.0,939897861,1,1990,Crime,Drama,Film-Noir,27,3.63,1.02,1617,1596,778,2289,17,100,1983,19.85,3.93,0.87,Drama,Comedy,Romance,Crime,Thriller
1198,288,5.0,976138178,1,1981,Action,Adventure,"",200,4.21,0.79,1242,3638,2991,260,1387,100,1983,10.54,3.11,0.90,Drama,Comedy,Action,Crime,Thriller
